schema_version,prompt_version,run_id,shop_domain,product_key,Handle,product_id,product_gid,url,canonical_url,locale,market,public_status,access_status,discovery_status,product_type,title_discovery,collections,season_priority,inventory_order,source_refs,discovered_at,last_checked_at,issues,assigned_batch,batch_status,research_status,review_status
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-mathematics-education-rug-677ea4d8b5-677ea4d8b5,custom-mathematics-education-rug-677ea4d8b5-677ea4d8b5,15913234006385,gid://shopify/Product/15913234006385,https://chillgen.com/products/custom-mathematics-education-rug-677ea4d8b5-677ea4d8b5,https://chillgen.com/products/custom-mathematics-education-rug-677ea4d8b5-677ea4d8b5,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Mathematics Classroom Rug for Student Learning and Study Space,UNKNOWN,EVERGREEN_OR_OTHER,471,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B048,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-for-kids-185af7709b,personalized-motivational-classroom-rug-for-kids-185af7709b,15913234301297,gid://shopify/Product/15913234301297,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-185af7709b,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-185af7709b,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Positive Affirmation Classroom Rug with Custom Name for Growth Mindset,UNKNOWN,EVERGREEN_OR_OTHER,472,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B048,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-math-classroom-welcome-mat-93506f16cb-93506f16cb,custom-math-classroom-welcome-mat-93506f16cb-93506f16cb,15913234334065,gid://shopify/Product/15913234334065,https://chillgen.com/products/custom-math-classroom-welcome-mat-93506f16cb-93506f16cb,https://chillgen.com/products/custom-math-classroom-welcome-mat-93506f16cb-93506f16cb,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Math Formula Area Rug for Classroom Study and Playroom,UNKNOWN,EVERGREEN_OR_OTHER,473,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B048,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-kids-c5c4db7870,personalized-motivational-classroom-rug-kids-c5c4db7870,15913235677553,gid://shopify/Product/15913235677553,https://chillgen.com/products/personalized-motivational-classroom-rug-kids-c5c4db7870,https://chillgen.com/products/personalized-motivational-classroom-rug-kids-c5c4db7870,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Growth Mindset Classroom Rug with Custom Name and Non Slip Backing,UNKNOWN,EVERGREEN_OR_OTHER,474,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B048,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-for-kids-12e7574dd3-12e7574dd3,personalized-motivational-classroom-rug-for-kids-12e7574dd3-12e7574dd3,15913236660593,gid://shopify/Product/15913236660593,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-12e7574dd3-12e7574dd3,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-12e7574dd3-12e7574dd3,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Motivational Affirmation Rug for Classroom Playroom and Learning Space,UNKNOWN,EVERGREEN_OR_OTHER,475,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B048,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-for-kids-6b9a9da243,personalized-motivational-classroom-rug-for-kids-6b9a9da243,15913237578097,gid://shopify/Product/15913237578097,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-6b9a9da243,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-6b9a9da243,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Positive Message Rug with Custom Name for Reading Corner and Classroom,UNKNOWN,EVERGREEN_OR_OTHER,476,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B048,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-kids-dcd5b3d508,personalized-motivational-classroom-rug-kids-dcd5b3d508,15913238495601,gid://shopify/Product/15913238495601,https://chillgen.com/products/personalized-motivational-classroom-rug-kids-dcd5b3d508,https://chillgen.com/products/personalized-motivational-classroom-rug-kids-dcd5b3d508,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Inspirational Quote Classroom Rug with Custom Name for Play and Learning,UNKNOWN,EVERGREEN_OR_OTHER,477,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B048,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-for-kids-75356d9313-75356d9313,personalized-motivational-classroom-rug-for-kids-75356d9313-75356d9313,15913239708017,gid://shopify/Product/15913239708017,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-75356d9313-75356d9313,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-75356d9313-75356d9313,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Vintage Affirmation Rug for Classroom Bedroom and Learning Activities,UNKNOWN,EVERGREEN_OR_OTHER,478,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B048,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-for-kids-71bb812a4f,personalized-motivational-classroom-rug-for-kids-71bb812a4f,15913240166769,gid://shopify/Product/15913240166769,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-71bb812a4f,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-71bb812a4f,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Crossword Affirmation Rug with Custom Name for Classroom Learning Space,UNKNOWN,EVERGREEN_OR_OTHER,479,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B048,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-for-kids-fcc5a59bce-fcc5a59bce,personalized-motivational-classroom-rug-for-kids-fcc5a59bce-fcc5a59bce,15913241411953,gid://shopify/Product/15913241411953,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-fcc5a59bce-fcc5a59bce,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-fcc5a59bce-fcc5a59bce,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Cute Affirmation Rug with Custom Text for Social Emotional Learning,UNKNOWN,EVERGREEN_OR_OTHER,480,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B048,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-for-kids-1499e819f7-1499e819f7,personalized-motivational-classroom-rug-for-kids-1499e819f7-1499e819f7,15913242165617,gid://shopify/Product/15913242165617,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-1499e819f7-1499e819f7,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-1499e819f7-1499e819f7,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,You Are Affirmation Rug with Custom Name for Classroom and Calm Corner,UNKNOWN,EVERGREEN_OR_OTHER,481,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B049,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-for-kids-d58c24b35d,personalized-motivational-classroom-rug-for-kids-d58c24b35d,15913242952049,gid://shopify/Product/15913242952049,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-d58c24b35d,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-d58c24b35d,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Sunshine Affirmation Rug with Custom Name for Classroom and Playroom,UNKNOWN,EVERGREEN_OR_OTHER,482,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B049,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-kids-803fa89d09,personalized-motivational-classroom-rug-kids-803fa89d09,15913243607409,gid://shopify/Product/15913243607409,https://chillgen.com/products/personalized-motivational-classroom-rug-kids-803fa89d09,https://chillgen.com/products/personalized-motivational-classroom-rug-kids-803fa89d09,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Colorful Growth Mindset Rug for Reading Corner and Learning Space,UNKNOWN,EVERGREEN_OR_OTHER,483,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B049,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-for-kids-43aa6a180c,personalized-motivational-classroom-rug-for-kids-43aa6a180c,15913243967857,gid://shopify/Product/15913243967857,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-43aa6a180c,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-43aa6a180c,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,I Am Affirmation Rug with Custom Name for Classroom and Calm Corner,UNKNOWN,EVERGREEN_OR_OTHER,484,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B049,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374,personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374,15913244655985,gid://shopify/Product/15913244655985,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-c304c62374-c304c62374,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Pastel Affirmation Classroom Rug with Custom Text and Non Slip Backing,UNKNOWN,EVERGREEN_OR_OTHER,485,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B049,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-music-album-doormat-front-door-b42677b9b9,custom-music-album-doormat-front-door-b42677b9b9,15913264972145,gid://shopify/Product/15913264972145,https://chillgen.com/products/custom-music-album-doormat-front-door-b42677b9b9,https://chillgen.com/products/custom-music-album-doormat-front-door-b42677b9b9,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Album Cover Area Rug with Reinforced Edges for Living Room,UNKNOWN,EVERGREEN_OR_OTHER,486,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B049,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d,personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d,15913265824113,gid://shopify/Product/15913265824113,https://chillgen.com/products/personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d,https://chillgen.com/products/personalized-music-album-cover-welcome-mat-4a66513e5d-4a66513e5d,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Music Album Area Rug with Soft Sponge Comfort for Bedroom Decor,UNKNOWN,EVERGREEN_OR_OTHER,487,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B049,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-music-album-cover-area-rug-9547d6169f-9547d6169f,personalized-music-album-cover-area-rug-9547d6169f-9547d6169f,15913266184561,gid://shopify/Product/15913266184561,https://chillgen.com/products/personalized-music-album-cover-area-rug-9547d6169f-9547d6169f,https://chillgen.com/products/personalized-music-album-cover-area-rug-9547d6169f-9547d6169f,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Album Cover Rug with Easy Care Low Pile for Home Office,UNKNOWN,EVERGREEN_OR_OTHER,488,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B049,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-3d-dragon-round-rug-5315fbccc7,custom-3d-dragon-round-rug-5315fbccc7,15912045543793,gid://shopify/Product/15912045543793,https://chillgen.com/products/custom-3d-dragon-round-rug-5315fbccc7,https://chillgen.com/products/custom-3d-dragon-round-rug-5315fbccc7,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Enchanted Dragon Round Rug with Text for Reading Nook and Bedroom,UNKNOWN,EVERGREEN_OR_OTHER,489,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B049,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-dragon-round-rug-3d-illusion-4ca1b4fcd0,custom-dragon-round-rug-3d-illusion-4ca1b4fcd0,15912044790129,gid://shopify/Product/15912044790129,https://chillgen.com/products/custom-dragon-round-rug-3d-illusion-4ca1b4fcd0,https://chillgen.com/products/custom-dragon-round-rug-3d-illusion-4ca1b4fcd0,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Dragon Book Round Rug with Low Pile for Readers and Fantasy Fans,UNKNOWN,EVERGREEN_OR_OTHER,490,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B049,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-3d-dragon-round-rug-77aa65f879,custom-3d-dragon-round-rug-77aa65f879,15912043676017,gid://shopify/Product/15912043676017,https://chillgen.com/products/custom-3d-dragon-round-rug-77aa65f879,https://chillgen.com/products/custom-3d-dragon-round-rug-77aa65f879,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom 3D Dragon Round Rug with Memory Foam for Living Room and Bedroom,UNKNOWN,EVERGREEN_OR_OTHER,491,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B050,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-dragon-optical-illusion-round-rug-3de0273603,custom-dragon-optical-illusion-round-rug-3de0273603,15912041283953,gid://shopify/Product/15912041283953,https://chillgen.com/products/custom-dragon-optical-illusion-round-rug-3de0273603,https://chillgen.com/products/custom-dragon-optical-illusion-round-rug-3de0273603,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Dragon Bookshelf Round Rug with 3D Illusion for Book Lovers,UNKNOWN,EVERGREEN_OR_OTHER,492,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B050,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-3d-dragon-round-rug-7df46cf462,custom-3d-dragon-round-rug-7df46cf462,15912040071537,gid://shopify/Product/15912040071537,https://chillgen.com/products/custom-3d-dragon-round-rug-7df46cf462,https://chillgen.com/products/custom-3d-dragon-round-rug-7df46cf462,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Fantasy Dragon Round Rug with Text for Reading Room and Bedroom,UNKNOWN,EVERGREEN_OR_OTHER,493,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B050,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-dragon-round-rug-db93e1ad22,personalized-dragon-round-rug-db93e1ad22,15912038105457,gid://shopify/Product/15912038105457,https://chillgen.com/products/personalized-dragon-round-rug-db93e1ad22,https://chillgen.com/products/personalized-dragon-round-rug-db93e1ad22,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Dragon Library Round Rug with Low Pile for Reading Nook,UNKNOWN,EVERGREEN_OR_OTHER,494,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B050,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-3d-dragon-round-rug-library-illusion-0ba25b8c93,personalized-3d-dragon-round-rug-library-illusion-0ba25b8c93,15912037941617,gid://shopify/Product/15912037941617,https://chillgen.com/products/personalized-3d-dragon-round-rug-library-illusion-0ba25b8c93,https://chillgen.com/products/personalized-3d-dragon-round-rug-library-illusion-0ba25b8c93,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom 3D Dragon Round Rug with Non Slip Backing for Bedroom Library,UNKNOWN,EVERGREEN_OR_OTHER,495,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B050,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-3d-dragon-round-rug-c5c3c2de5b,custom-3d-dragon-round-rug-c5c3c2de5b,15912037581169,gid://shopify/Product/15912037581169,https://chillgen.com/products/custom-3d-dragon-round-rug-c5c3c2de5b,https://chillgen.com/products/custom-3d-dragon-round-rug-c5c3c2de5b,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Dragon Bookshelf Round Rug for Book Lovers Reading Nook,UNKNOWN,EVERGREEN_OR_OTHER,496,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B050,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-dragon-round-rug-3d-illusion-library-pattern-66ba99d7f5,custom-dragon-round-rug-3d-illusion-library-pattern-66ba99d7f5,15912034861425,gid://shopify/Product/15912034861425,https://chillgen.com/products/custom-dragon-round-rug-3d-illusion-library-pattern-66ba99d7f5,https://chillgen.com/products/custom-dragon-round-rug-3d-illusion-library-pattern-66ba99d7f5,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Dragon Library Round Rug with 3D Illusion for Reading Room,UNKNOWN,EVERGREEN_OR_OTHER,497,products_json_page_2; https://chillgen.com/products.json?limit=250&page=2,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B050,COMPLETED,DRAFTED,NEEDS_REVIEW
